home_team_per_game_got_score,home_team_per_game_lost_score,home_team_per_home_game_got_score,home_team_per_home_game_lost_score,home_team_last_win_number_of_the_last_10_game,home_team_rest_time_in_days,home_team_ranking_of_all_the_teams,home_team_home_win_rate,home_team_win_rate,away_team_per_game_got_score,away_team_per_game_lost_score,away_team_per_away_game_got_score,away_team_per_away_game_lost_score,away_team_last_win_number_of_the_last_10_game,away_team_rest_time_in_days,away_team_ranking_of_all_the_teams,away_team_away_win_rate,away_team_win_rate,how_long_after_season_begin,home_win_or_lose
1.0258333333333334,0.9808333333333333,1.0759999999999998,1.006,0.3,0.13392857142857142,21,0.6,0.4166666666666667,1.075,1.038,1.0633333333333332,1.05,0.5,0.43154761904761907,14,0.6666666666666666,0.5,0.19398584905660377,1
1.0566666666666666,1.1575,1.045,1.1383333333333332,0.4,0.2857142857142857,26,0.3333333333333333,0.3333333333333333,1.0927272727272728,1.0563636363636364,1.128,1.074,0.6,0.2976190476190476,9,0.6,0.6363636363636364,0.19398584905660377,0
0.990909090909091,1.0045454545454546,1.0157142857142858,0.9557142857142857,0.4,0.42857142857142855,18,0.7142857142857143,0.45454545454545453,1.0345454545454544,1.049090909090909,1.026,1.048,0.5,0.2857142857142857,20,0.4,0.45454545454545453,0.19398584905660377,0
1.0172727272727273,1.0063636363636363,1.0666666666666667,1.0183333333333333,0.6,0.43154761904761907,9,0.8333333333333334,0.6363636363636364,1.054,1.087,1.122,1.122,0.4,0.4404761904761905,22,0.4,0.4,0.19398584905660377,0
1.0627272727272727,1.0063636363636363,1.0257142857142858,1.0142857142857142,0.5,0.42857142857142855,13,0.5714285714285714,0.5454545454545454,1.1190909090909091,1.1618181818181819,1.0866666666666667,1.1666666666666667,0.4,0.4345238095238095,25,0.16666666666666666,0.36363636363636365,0.19418238993710693,0
1.1133333333333333,1.0783333333333334,1.1383333333333332,1.1433333333333333,0.5,0.2857142857142857,10,0.5,0.5833333333333334,1.0316666666666667,1.1058333333333332,1.02625,1.095,0.1,0.14285714285714285,29,0.25,0.16666666666666666,0.19830974842767296,1
1.0725,1.075,1.1,1.12,0.6,0.28273809523809523,16,0.25,0.5,1.0781818181818181,1.0527272727272727,1.075,1.0875,0.4,0.13095238095238096,20,0.5,0.45454545454545453,0.19830974842767296,1
1.1023076923076922,1.0469230769230768,1.1159999999999999,1.054,0.7,0.2857142857142857,4,0.6,0.6923076923076923,1.0145454545454546,0.98,1.01,1.002,0.6,0.5595238095238095,7,0.6,0.6363636363636364,0.1985062893081761,1
1.0475,1.0616666666666668,1.08875,1.065,0.6,0.4345238095238095,15,0.625,0.5,0.9518181818181819,1.041818181818182,0.925,1.0383333333333333,0.3,0.27380952380952384,27,0.16666666666666666,0.2727272727272727,0.1985062893081761,1
1.0436363636363637,1.0672727272727274,0.986,1.052,0.5,0.13988095238095238,19,0.4,0.45454545454545453,1.0461538461538462,1.086153846153846,1.028,1.114,0.4,0.29464285714285715,25,0.2,0.38461538461538464,0.19860455974842767,1
1.005,1.0008333333333332,1.0385714285714287,1.0071428571428571,0.5,0.13988095238095238,10,0.7142857142857143,0.5833333333333334,0.9359999999999999,1.01,1.044,1.07,0.2,0.14583333333333331,28,0.2,0.2,0.19860455974842767,1
0.9916666666666667,1.0708333333333333,1.015,1.08,0.2,0.5803571428571429,29,0.16666666666666666,0.16666666666666666,1.0876923076923077,1.13,1.0983333333333334,1.1166666666666667,0.3,0.2886904761904762,24,0.3333333333333333,0.38461538461538464,0.19860455974842767,0
1.1753846153846153,1.0661538461538462,1.122857142857143,1.0557142857142856,0.8,0.41666666666666663,2,0.7142857142857143,0.7692307692307693,1.0716666666666668,1.0675,1.0625,1.06875,0.6,0.2767857142857143,11,0.625,0.5833333333333334,0.19860455974842767,1
0.97,0.9908333333333332,0.98125,0.94125,0.4,0.14285714285714285,21,0.625,0.4166666666666667,1.11,1.1458333333333333,1.0757142857142856,1.1385714285714286,0.4,0.13690476190476192,23,0.2857142857142857,0.4166666666666667,0.19870283018867924,1
1.0615384615384615,1.166923076923077,1.0557142857142856,1.1585714285714286,0.4,0.14285714285714285,26,0.2857142857142857,0.3076923076923077,1.0966666666666667,1.1058333333333332,1.0942857142857143,1.13,0.7,0.41964285714285715,5,0.5714285714285714,0.6666666666666666,0.19870283018867924,1
1.0616666666666668,1.0508333333333333,1.0657142857142856,1.0257142857142858,0.6,0.2767857142857143,11,0.7142857142857143,0.5833333333333334,1.1083333333333334,1.0616666666666668,1.1533333333333333,1.0816666666666668,0.7,0.14285714285714285,5,0.6666666666666666,0.6666666666666666,0.19870283018867924,1
1.027857142857143,0.9521428571428571,1.0442857142857143,0.9585714285714286,1.0,0.2619047619047619,2,0.7142857142857143,0.7857142857142857,1.1009090909090908,1.0518181818181818,1.0483333333333333,1.04,0.6,0.40476190476190477,5,0.5,0.6363636363636364,0.20233883647798742,1
1.0608333333333333,1.0108333333333333,1.0685714285714285,0.9771428571428571,0.8,0.26785714285714285,3,0.8571428571428571,0.75,1.0183333333333333,1.0233333333333332,0.995,0.9966666666666667,0.5,0.255952380952381,17,0.5,0.5,0.202437106918239,1
1.09,1.083846153846154,1.092,1.078,0.5,0.27380952380952384,19,0.6,0.46153846153846156,1.102857142857143,1.0407142857142857,1.09375,1.0425,0.7,0.13095238095238096,4,0.75,0.7142857142857143,0.2028301886792453,0
1.0392307692307692,0.9907692307692308,1.0966666666666667,1.0233333333333332,0.4,0.27380952380952384,18,0.6666666666666666,0.46153846153846156,0.9953846153846153,1.073846153846154,0.9683333333333333,1.0616666666666668,0.2,0.13392857142857142,30,0.16666666666666666,0.15384615384615385,0.20302672955974843,1
1.1146153846153846,1.0676923076923077,1.137142857142857,1.1142857142857143,0.5,0.2857142857142857,6,0.5714285714285714,0.6153846153846154,0.9483333333333333,1.0533333333333332,0.9228571428571429,1.0585714285714287,0.2,0.27976190476190477,27,0.14285714285714285,0.25,0.2077437106918239,1
1.0576923076923077,1.05,1.0988888888888888,1.0477777777777777,0.7,0.28273809523809523,13,0.6666666666666666,0.5384615384615384,1.0892857142857144,1.1235714285714287,1.1,1.1057142857142856,0.4,0.27976190476190477,20,0.42857142857142855,0.42857142857142855,0.20784198113207547,0
1.0383333333333333,1.0533333333333332,0.985,1.0266666666666666,0.5,0.28273809523809523,14,0.5,0.5,1.01,0.9908333333333332,1.0016666666666667,1.02,0.5,0.2857142857142857,10,0.5,0.5833333333333334,0.20794025157232704,1
1.0753846153846154,1.0715384615384616,1.102,1.102,0.6,0.29166666666666663,14,0.4,0.5384615384615384,1.0246153846153847,1.1076923076923078,1.0166666666666666,1.0988888888888888,0.1,0.29166666666666663,29,0.2222222222222222,0.15384615384615385,0.20794025157232704,1
1.07,1.1621428571428571,1.07125,1.15125,0.4,0.2857142857142857,25,0.375,0.35714285714285715,1.0357142857142856,1.0785714285714285,1.0066666666666668,1.0916666666666668,0.4,0.2886904761904762,26,0.16666666666666666,0.35714285714285715,0.20813679245283018,0
0.9830769230769231,0.9961538461538462,0.9988888888888888,0.9544444444444444,0.4,0.2857142857142857,19,0.6666666666666666,0.46153846153846156,1.096923076923077,1.1115384615384616,1.095,1.13625,0.6,0.2857142857142857,8,0.5,0.6153846153846154,0.20813679245283018,0
1.055,1.0066666666666668,1.01875,1.01375,0.4,0.42857142857142855,15,0.5,0.5,1.0761538461538462,1.0523076923076922,1.056,1.0859999999999999,0.7,0.29166666666666663,8,0.4,0.6153846153846154,0.20833333333333334,1
1.187857142857143,1.0714285714285714,1.15125,1.06625,0.9,0.2976190476190476,2,0.75,0.7857142857142857,1.1053846153846154,1.0761538461538462,1.1414285714285715,1.1057142857142856,0.6,0.29464285714285715,8,0.5714285714285714,0.6153846153846154,0.2084316037735849,1
1.0741666666666667,1.0575,1.08,1.032857142857143,0.3,0.30654761904761907,23,0.42857142857142855,0.4166666666666667,1.0769230769230769,1.0892307692307692,1.0711111111111111,1.1,0.6,0.2976190476190476,14,0.5555555555555556,0.5384615384615384,0.2084316037735849,0
1.106153846153846,1.1453846153846152,1.158,1.156,0.3,0.41964285714285715,24,0.6,0.38461538461538464,1.0226666666666666,0.9513333333333334,1.0114285714285713,0.9457142857142857,1.0,0.3095238095238095,2,0.8571428571428571,0.8,0.21255896226415094,0
1.1079999999999999,1.0346666666666666,1.115,1.0383333333333333,0.8,0.2976190476190476,4,0.6666666666666666,0.7333333333333333,1.0875,1.0433333333333332,1.032857142857143,1.0271428571428571,0.5,0.3125,8,0.42857142857142855,0.5833333333333334,0.2126572327044025,0
0.995,1.0771428571428572,1.0185714285714287,1.0842857142857143,0.2,0.29464285714285715,30,0.14285714285714285,0.14285714285714285,1.03,0.9961538461538462,0.958,0.992,0.5,0.42857142857142855,8,0.4,0.6153846153846154,0.21275550314465408,0
1.0264285714285715,1.1042857142857143,1.0425,1.1275,0.1,0.28273809523809523,29,0.0,0.14285714285714285,0.9461538461538461,1.0569230769230769,0.9225,1.06375,0.2,0.2886904761904762,27,0.125,0.23076923076923078,0.2172759433962264,1
1.0542857142857143,1.0492857142857144,1.09,1.047,0.7,0.2857142857142857,17,0.6,0.5,0.9828571428571429,1.002857142857143,0.9475,1.09,0.4,0.2767857142857143,20,0.0,0.42857142857142855,0.2172759433962264,1
1.0192307692307692,1.0307692307692309,1.0416666666666667,1.05,0.4,0.4494047619047619,19,0.5,0.46153846153846156,1.1135714285714287,1.0571428571428572,1.0883333333333334,1.0133333333333332,0.5,0.2886904761904762,6,0.6666666666666666,0.6428571428571429,0.2172759433962264,0
1.043076923076923,1.0515384615384615,1.0014285714285713,1.0271428571428571,0.5,0.2857142857142857,14,0.5714285714285714,0.5384615384615384,1.0653846153846154,1.0123076923076924,1.05,1.058,0.8,0.4523809523809524,3,0.6,0.7692307692307693,0.21737421383647798,1
1.0964285714285713,1.102142857142857,1.1,1.072,0.6,0.27976190476190477,7,0.8,0.6428571428571429,1.0257142857142858,0.99,0.96,0.9783333333333333,0.5,0.13988095238095238,6,0.5,0.6428571428571429,0.21737421383647798,1
1.045,0.9907142857142857,1.1,1.0185714285714287,0.5,0.4345238095238095,17,0.7142857142857143,0.5,0.9363636363636364,1.039090909090909,1.0266666666666666,1.1133333333333333,0.2,0.5684523809523809,29,0.16666666666666666,0.18181818181818182,0.21737421383647798,1
1.0341666666666667,1.0491666666666668,1.1159999999999999,1.054,0.4,0.7172619047619048,21,0.8,0.4166666666666667,1.0859999999999999,1.1159999999999999,1.0925,1.09375,0.4,0.2886904761904762,18,0.5,0.4666666666666667,0.21737421383647798,0
1.0115384615384615,0.9992307692307691,1.0183333333333333,0.9616666666666667,0.4,0.2857142857142857,14,0.6666666666666666,0.5384615384615384,1.08,1.0907142857142857,1.08875,1.0875,0.4,0.4404761904761905,19,0.375,0.42857142857142855,0.21737421383647798,0
1.0742857142857143,1.07,1.095,1.0933333333333333,0.7,0.2857142857142857,13,0.5,0.5714285714285714,1.103076923076923,1.05,1.065,1.04,0.6,0.14285714285714285,7,0.5,0.6153846153846154,0.21737421383647798,0
1.05,0.9923076923076922,1.0155555555555555,0.9922222222222223,0.5,0.2857142857142857,13,0.5555555555555556,0.5384615384615384,1.0978571428571429,1.0778571428571428,1.12375,1.105,0.5,0.28273809523809523,12,0.5,0.5714285714285714,0.21776729559748428,1
1.0333333333333332,1.0686666666666667,1.0575,1.06875,0.4,0.29464285714285715,22,0.5,0.4,1.0778571428571428,1.0864285714285713,1.073,1.095,0.7,0.2857142857142857,10,0.6,0.5714285714285714,0.21786556603773585,0
1.026875,0.955625,1.0325,0.95625,1.0,0.2886904761904762,1,0.75,0.8125,1.182,1.0666666666666667,1.2366666666666668,1.0783333333333334,0.9,0.4136904761904762,2,0.8333333333333334,0.8,0.22209119496855345,1
1.0606666666666666,1.1513333333333333,1.0555555555555556,1.1344444444444444,0.3,0.4375,26,0.3333333333333333,0.3333333333333333,1.109375,1.050625,1.1033333333333333,1.0322222222222224,0.7,0.3005952380952381,4,0.7777777777777778,0.6875,0.22258254716981132,0
1.1073333333333333,1.0486666666666666,1.1325,1.09,0.6,0.28273809523809523,5,0.625,0.6666666666666666,1.012857142857143,1.03,1.0,1.0142857142857142,0.4,0.28273809523809523,20,0.42857142857142855,0.42857142857142855,0.22661163522012578,0
1.0853333333333333,1.0933333333333333,1.0683333333333334,1.095,0.5,0.27976190476190477,19,0.5,0.4666666666666667,1.0571428571428572,1.0107142857142857,1.0333333333333332,1.0466666666666666,0.8,0.27976190476190477,3,0.5,0.7142857142857143,0.22661163522012578,1
1.1135714285714287,1.0578571428571428,1.1640000000000001,1.0659999999999998,0.7,0.28273809523809523,6,0.8,0.6428571428571429,1.0546666666666666,1.0466666666666666,0.965,1.055,0.7,0.2857142857142857,14,0.25,0.5333333333333333,0.22670990566037735,1
1.09,1.113125,1.0785714285714285,1.1414285714285715,0.5,0.28273809523809523,17,0.42857142857142855,0.5,1.0723076923076922,1.06,1.0659999999999998,1.092,0.2,0.5535714285714286,23,0.4,0.38461538461538464,0.22670990566037735,1
1.1,1.1414285714285715,1.135,1.145,0.3,0.42857142857142855,24,0.5,0.35714285714285715,0.9846666666666667,1.0066666666666668,0.96,1.084,0.4,0.2857142857142857,21,0.0,0.4,0.22670990566037735,1
0.9241666666666667,1.0291666666666668,0.828,0.95,0.2,0.2857142857142857,29,0.2,0.16666666666666666,1.0369230769230768,1.0569230769230769,0.9757142857142856,1.0457142857142856,0.4,0.2857142857142857,22,0.14285714285714285,0.38461538461538464,0.22680817610062892,1
1.0146666666666666,0.9893333333333334,1.075,0.99875,0.5,0.2857142857142857,8,0.75,0.6,1.0366666666666666,0.9773333333333334,0.99,0.962857142857143,0.5,0.2857142857142857,13,0.2857142857142857,0.5333333333333333,0.22680817610062892,1
0.9893333333333334,1.07,1.005,1.07,0.1,0.42857142857142855,30,0.125,0.13333333333333333,1.0886666666666667,1.0859999999999999,1.0944444444444443,1.1188888888888888,0.7,0.2886904761904762,6,0.5555555555555556,0.6666666666666666,0.2269064465408805,0
0.9357142857142857,1.0714285714285714,0.9840000000000001,1.046,0.2,0.3005952380952381,28,0.4,0.21428571428571427,1.0457142857142856,0.9885714285714287,1.1275,0.9925,0.5,0.2857142857142857,12,0.5,0.5714285714285714,0.22720125786163523,1
1.036875,1.07375,1.0611111111111111,1.0777777777777777,0.4,0.2857142857142857,23,0.4444444444444444,0.375,1.066875,1.168125,1.0683333333333334,1.1766666666666667,0.3,0.14285714285714285,26,0.3333333333333333,0.3125,0.2272995283018868,0
1.0578571428571428,1.0478571428571428,1.08875,1.03125,0.7,0.5744047619047619,11,0.75,0.5714285714285714,1.08,1.082,1.05875,1.0525,0.6,0.3005952380952381,14,0.625,0.5333333333333333,0.2272995283018868,1
1.0873333333333333,1.072,1.0633333333333332,1.0416666666666667,0.4,0.4107142857142857,13,0.6666666666666666,0.5333333333333333,0.99,1.0175,0.9783333333333333,1.1,0.3,0.13988095238095238,22,0.0,0.375,0.23132861635220126,0
1.0485714285714287,1.0692857142857144,1.1083333333333334,1.07,0.3,0.13690476190476192,23,0.6666666666666666,0.35714285714285715,1.0764285714285713,1.0685714285714285,1.0766666666666667,1.1066666666666667,0.1,0.13988095238095238,24,0.3333333333333333,0.35714285714285715,0.23132861635220126,1
1.042,1.084,1.0859999999999999,1.062,0.2,0.42857142857142855,29,0.2,0.2,1.0205882352941176,0.9511764705882354,1.02125,0.955,1.0,0.28273809523809523,1,0.875,0.8235294117647058,0.23142688679245282,0
1.0826666666666667,1.0866666666666667,1.09,1.065,0.7,0.4107142857142857,9,0.5,0.6,1.163125,1.0575,1.1857142857142857,1.0557142857142856,0.8,0.28273809523809523,2,0.7142857142857143,0.75,0.23142688679245282,0
